order_code,customer_code,,start_loc,dealer_code,f,end_loc,end_city,I,j,k,effective_time,priority,n,car_type,p,q,r,s,t,u,v,w,x,y,z,aa,ab
17065999830,1001,1001,1001,1490,1426,1344,1343,1020,1008,2017-05-28 00:00:00,2017-05-22 17:54:47,9, ,S,0,0,S,2017-05-23 16:38:46,,,0,0,1490,,1490,,2017-05-28 23:59:00
17065999850,1001,1001,1002,9337,1155,1067,1066,1020,1008,2017-05-27 00:00:00,2017-05-22 17:54:50,5, ,S,0,0,S,2017-05-23 21:19:46,,,0,0,9337,,9337,,2017-05-28 23:59:00
17066000850,1001,1001,1004,13902,1151,1063,1062,1020,1008,2017-05-27 00:00:00,2017-05-22 18:05:50,2,,XL,0,0,XL,2017-05-24 14:25:10,,,0,0,13902,,13902,,2017-05-28 23:59:00
17066002100,1001,1001,1001,13902,1151,1063,1062,1020,1008,2017-05-27 00:00:00,2017-05-22 18:06:28,5,,S,0,0,S,2017-05-24 14:25:18,,,0,0,13902,,13902,,2017-05-28 23:59:00
17066002830,1001,1001,1003,13171,1468,1001,1000,1020,1008,2017-05-28 00:00:00,2017-05-22 18:08:00,4, ,S,0,0,S,2017-05-25 13:52:59,,,0,0,13171,,13171,,2017-05-28 23:59:00
17066005230,1001,1001,1003,13737,1155,1067,1066,1020,1008,2017-05-27 00:00:00,2017-05-22 18:20:21,5, ,S,0,0,S,2017-05-24 18:49:25,,,0,0,13737,,13737,,2017-05-28 23:59:00
17066006130,1001,1001,1004,1490,1426,1344,1343,1020,1008,2017-05-28 00:00:00,2017-05-22 18:31:33,2,,S,0,0,S,2017-05-23 16:39:05,,,0,0,1490,,1490,,2017-05-28 23:59:00
17066006860,1001,1001,1003,13318,1146,1058,1057,1020,1008,2017-05-27 00:00:00,2017-05-22 18:43:47,5,,S,0,0,S,2017-05-23 20:09:59,,,0,0,13318,,13318,,2017-05-28 23:59:00
17066006870,1001,1001,1004,13318,1146,1058,1057,1020,1008,2017-05-27 00:00:00,2017-05-22 18:43:49,9, ,S,0,0,S,2017-05-23 20:09:56,,,0,0,13318,,13318,,2017-05-28 23:59:00
17066006660,1001,1001,1004,8821,1155,1067,1066,1020,1008,2017-05-27 00:00:00,2017-05-22 18:44:09,7,,S,0,0,S,2017-05-24 14:38:55,,,0,0,8821,,8821,,2017-05-28 23:59:00
17066006670,1001,1001,1003,8821,1155,1067,1066,1020,1008,2017-05-27 00:00:00,2017-05-22 18:44:11,9,,S,0,0,S,2017-05-24 14:38:55,,,0,0,8821,,8821,,2017-05-28 23:59:00
17066007670,1001,1001,1003,13171,1468,1001,1000,1020,1008,2017-05-28 00:00:00,2017-05-22 19:20:16,3, ,L,0,0,L,2017-05-25 13:52:58,,,0,0,13171,,13171,,2017-05-28 23:59:00
17066007700,1001,1001,1004,1376,1146,1058,1057,1020,1008,2017-05-27 00:00:00,2017-05-22 19:20:19,1,,XL,0,0,XL,2017-05-23 20:01:26,,,0,0,1376,,1376,,2017-05-28 23:59:00
17066007710,1001,1001,1002,1376,1146,1058,1057,1020,1008,2017-05-27 00:00:00,2017-05-22 19:20:19,9,,XL,0,0,XL,2017-05-23 20:00:35,,,0,0,1376,,1376,,2017-05-28 23:59:00
17066007880,1001,1001,1004,3174,1156,1068,1067,1020,1008,2017-05-28 00:00:00,2017-05-22 19:44:31,8,,XL,0,0,XL,2017-05-23 20:04:59,,,0,0,3174,,3174,,2017-05-28 23:59:00
17066008010,1001,1001,1001,1376,1146,1058,1057,1020,1008,2017-05-27 00:00:00,2017-05-22 19:44:59,6,,XL,0,0,XL,2017-05-23 20:01:25,,,0,0,1376,,1376,,2017-05-28 23:59:00
17066008020,1001,1001,1001,13318,1146,1058,1057,1020,1008,2017-05-27 00:00:00,2017-05-22 19:45:00,4, ,XL,0,0,XL,2017-05-23 20:09:53,,,0,0,13318,,13318,,2017-05-28 23:59:00
17066008030,1001,1001,1001,13318,1146,1058,1057,1020,1008,2017-05-27 00:00:00,2017-05-22 19:45:02,9, ,XL,0,0,XL,2017-05-23 20:10:51,,,0,0,13318,,13318,,2017-05-28 23:59:00
17066008040,1001,1001,1003,13318,1146,1058,1057,1020,1008,2017-05-27 00:00:00,2017-05-22 19:45:03,4,,XL,0,0,XL,2017-05-23 20:10:50,,,0,0,13318,,13318,,2017-05-28 23:59:00
17066008410,1001,1001,1002,1995,1254,1262,1261,1020,1008,2017-05-30 00:00:00,2017-05-22 20:32:51,1,,L,0,0,L,2017-05-24 20:21:29,,,0,0,1995,,1995,,2017-05-28 23:59:00
17066008420,1001,1001,1003,1995,1254,1262,1261,1020,1008,2017-05-30 00:00:00,2017-05-22 20:32:59,5, ,L,0,0,L,2017-05-24 20:21:30,,,0,0,1995,,1995,,2017-05-28 23:59:00
17066008550,1001,1001,1004,1995,1254,1262,1261,1020,1008,2017-05-30 00:00:00,2017-05-22 20:34:54,5,,L,0,0,L,2017-05-24 20:21:27,,,0,0,1995,,1995,,2017-05-28 23:59:00
17066010080,1001,1001,1001,13862,1358,1166,1165,1020,1008,2017-05-28 00:00:00,2017-05-22 21:08:34,8, ,L,0,0,L,2017-05-25 19:20:04,,,0,0,13862,,13862,,2017-05-28 23:59:00
17066010170,1001,1001,1002,13862,1358,1166,1165,1020,1008,2017-05-28 00:00:00,2017-05-22 21:09:54,9,,L,0,0,L,2017-05-25 19:20:04,,,0,0,13862,,13862,,2017-05-28 23:59:00
17066010200,1001,1001,1003,1193,1152,1064,1063,1020,1008,2017-05-28 00:00:00,2017-05-22 21:10:15,3,,S,0,0,S,2017-05-23 16:35:04,,,0,0,1193,,1193,,2017-05-28 23:59:00
17066010230,1001,1001,1004,12951,1148,1060,1059,1020,1008,2017-05-27 00:00:00,2017-05-22 21:10:38,9, ,L,0,0,L,2017-05-23 20:29:08,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066010320,1001,1001,1002,1362,1146,1058,1057,1020,1008,2017-05-27 00:00:00,2017-05-22 21:11:42,7,,XL,0,0,XL,2017-05-23 20:10:00,,,0,0,1362,,1362,,2017-05-28 23:59:00
17066009180,1001,1001,1001,1813,1147,1059,1058,1020,1008,2017-05-28 00:00:00,2017-05-22 21:13:11,5, ,L,0,0,L,2017-05-25 19:14:27,,,0,0,1813,,1813,,2017-05-28 23:59:00
17066009370,1001,1001,1004,1193,1152,1064,1063,1020,1008,2017-05-28 00:00:00,2017-05-22 21:15:42,8,,XL,0,0,XL,2017-05-23 16:34:35,,,0,0,1193,,1193,,2017-05-28 23:59:00
17066010490,1001,1001,1002,13908,1148,1060,1059,1020,1008,2017-05-27 00:00:00,2017-05-22 21:25:06,8,,S,0,0,S,2017-05-24 14:24:47,,,0,0,13908,,13908,,2017-05-28 23:59:00
17066010870,1001,1001,1001,12953,2149,1440,1059,1020,1008,2017-05-30 00:00:00,2017-05-22 21:57:40,3, ,XL,0,0,XL,2017-05-23 20:30:01,,,0,0,12953,,12953,,2017-05-28 23:59:00
17066010880,1001,1001,1004,12953,2149,1440,1059,1020,1008,2017-05-30 00:00:00,2017-05-22 21:57:46,1, ,XL,0,0,XL,2017-05-23 20:30:01,,,0,0,12953,,12953,,2017-05-28 23:59:00
17066010890,1001,1001,1001,12953,2149,1440,1059,1020,1008,2017-05-30 00:00:00,2017-05-22 21:57:51,9, ,XL,0,0,XL,2017-05-23 20:29:06,,,0,0,12953,,12953,,2017-05-28 23:59:00
17066010900,1001,1001,1003,12953,2149,1440,1059,1020,1008,2017-05-30 00:00:00,2017-05-22 21:57:56,6,,XL,0,0,XL,2017-05-23 20:29:04,,,0,0,12953,,12953,,2017-05-28 23:59:00
17066010910,1001,1001,1002,12951,1148,1060,1059,1020,1008,2017-05-27 00:00:00,2017-05-22 21:58:01,8,,L,0,0,L,2017-05-23 20:29:58,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066011260,1001,1001,1003,1183,1155,1067,1066,1020,1008,2017-05-27 00:00:00,2017-05-22 22:02:17,2, ,S,0,0,S,2017-05-24 18:49:21,,,0,0,1183,,1183,,2017-05-28 23:59:00
17066011270,1001,1001,1001,1183,1155,1067,1066,1020,1008,2017-05-27 00:00:00,2017-05-22 22:02:22,7,,S,0,0,S,2017-05-24 18:49:29,,,0,0,1183,,1183,,2017-05-28 23:59:00
17066011430,1001,1001,1002,3174,1156,1068,1067,1020,1008,2017-05-28 00:00:00,2017-05-22 22:03:50,2,,L,0,0,L,2017-05-23 20:05:02,,,0,0,3174,,3174,,2017-05-28 23:59:00
17066011440,1001,1001,1002,3174,1156,1068,1067,1020,1008,2017-05-28 00:00:00,2017-05-22 22:03:55,7,,L,0,0,L,2017-05-23 20:05:02,,,0,0,3174,,3174,,2017-05-28 23:59:00
17066011450,1001,1001,1003,3174,1156,1068,1067,1020,1008,2017-05-28 00:00:00,2017-05-22 22:04:01,2,,L,0,0,L,2017-05-23 20:05:00,,,0,0,3174,,3174,,2017-05-28 23:59:00
17066011460,1001,1001,1003,3174,1156,1068,1067,1020,1008,2017-05-28 00:00:00,2017-05-22 22:04:07,7, ,L,0,0,L,2017-05-23 20:05:03,,,0,0,3174,,3174,,2017-05-28 23:59:00
17066011470,1001,1001,1004,3174,1156,1068,1067,1020,1008,2017-05-28 00:00:00,2017-05-22 22:04:12,7,,L,0,0,L,2017-05-23 20:05:00,,,0,0,3174,,3174,,2017-05-28 23:59:00
17066011480,1001,1001,1003,3174,1156,1068,1067,1020,1008,2017-05-28 00:00:00,2017-05-22 22:04:17,6, ,L,0,0,L,2017-05-23 20:04:52,,,0,0,3174,,3174,,2017-05-28 23:59:00
17066010740,1001,1001,1002,12951,1148,1060,1059,1020,1008,2017-05-27 00:00:00,2017-05-22 22:06:15,6, ,XL,0,0,XL,2017-05-23 20:30:00,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066010750,1001,1001,1004,12951,1148,1060,1059,1020,1008,2017-05-27 00:00:00,2017-05-22 22:06:20,9,,XL,0,0,XL,2017-05-23 20:29:59,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066010770,1001,1001,1003,14165,1358,1166,1165,1020,1008,2017-05-28 00:00:00,2017-05-22 22:06:31,5,,XL,0,0,XL,2017-05-25 13:51:40,,,0,0,14165,,14165,,2017-05-28 23:59:00
17066012330,1001,1001,1003,1193,1152,1064,1063,1020,1008,2017-05-28 00:00:00,2017-05-22 22:22:39,2,,S,0,0,S,2017-05-23 16:34:56,,,0,0,1193,,1193,,2017-05-28 23:59:00
17066012340,1001,1001,1001,12095,1468,1001,1000,1020,1008,2017-05-28 00:00:00,2017-05-22 22:22:45,7,,S,0,0,S,2017-05-25 19:04:51,,,0,0,12095,,12095,,2017-05-28 23:59:00
17066011680,1001,1001,1004,12981,1253,1261,1260,1020,1008,2017-05-30 00:00:00,2017-05-22 22:24:21,5, ,L,0,0,L,2017-05-23 18:50:43,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066011690,1001,1001,1001,12981,1253,1261,1260,1020,1008,2017-05-30 00:00:00,2017-05-22 22:24:27,9,,L,0,0,L,2017-05-23 18:50:44,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066011700,1001,1001,1001,12981,1253,1261,1260,1020,1008,2017-05-30 00:00:00,2017-05-22 22:24:33,7, ,L,0,0,L,2017-05-23 18:50:42,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066011710,1001,1001,1002,12981,1253,1261,1260,1020,1008,2017-05-30 00:00:00,2017-05-22 22:24:40,3, ,L,0,0,L,2017-05-23 18:50:40,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066011720,1001,1001,1002,12981,1253,1261,1260,1020,1008,2017-05-30 00:00:00,2017-05-22 22:24:45,6, ,L,0,0,L,2017-05-23 18:50:41,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066011740,1001,1001,1001,12981,1253,1261,1260,1020,1008,2017-05-30 00:00:00,2017-05-22 22:25:00,1,,L,0,0,L,2017-05-23 18:50:28,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066011750,1001,1001,1001,12981,1253,1261,1260,1020,1008,2017-05-30 00:00:00,2017-05-22 22:25:06,3, ,L,0,0,L,2017-05-23 18:50:38,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066011760,1001,1001,1001,12981,1253,1261,1260,1020,1008,2017-05-30 00:00:00,2017-05-22 22:25:12,9,,L,0,0,L,2017-05-23 18:50:39,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066011770,1001,1001,1002,12981,1253,1261,1260,1020,1008,2017-05-30 00:00:00,2017-05-22 22:25:18,4, ,L,0,0,L,2017-05-23 18:50:39,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066011780,1001,1001,1003,12981,1253,1261,1260,1020,1008,2017-05-30 00:00:00,2017-05-22 22:25:23,2,,L,0,0,L,2017-05-23 18:51:35,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066011790,1001,1001,1004,12981,1253,1261,1260,1020,1008,2017-05-30 00:00:00,2017-05-22 22:25:29,9, ,L,0,0,L,2017-05-24 14:17:43,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066011800,1001,1001,1003,12981,1253,1261,1260,1020,1008,2017-05-30 00:00:00,2017-05-22 22:25:35,7, ,L,0,0,L,2017-05-24 14:17:47,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066011870,1001,1001,1002,1357,1424,1342,1062,1020,1008,2017-05-30 00:00:00,2017-05-22 22:26:11,8, ,XL,0,0,XL,2017-05-23 17:56:07,,,0,0,1357,,1357,,2017-05-28 23:59:00
17066011880,1001,1001,1001,1357,1424,1342,1062,1020,1008,2017-05-30 00:00:00,2017-05-22 22:26:15,9,,XL,0,0,XL,2017-05-23 17:55:42,,,0,0,1357,,1357,,2017-05-28 23:59:00
17066011890,1001,1001,1003,1357,1424,1342,1062,1020,1008,2017-05-30 00:00:00,2017-05-22 22:26:20,9, ,XL,0,0,XL,2017-05-23 17:55:44,,,0,0,1357,,1357,,2017-05-28 23:59:00
17066011900,1001,1001,1004,13485,1152,1064,1063,1020,1008,2017-05-28 00:00:00,2017-05-22 22:26:24,8,,XL,0,0,XL,2017-05-23 16:34:38,,,0,0,13485,,13485,,2017-05-28 23:59:00
17066011910,1001,1001,1003,13485,1152,1064,1063,1020,1008,2017-05-28 00:00:00,2017-05-22 22:26:29,8,,XL,0,0,XL,2017-05-23 16:34:54,,,0,0,13485,,13485,,2017-05-28 23:59:00
17066011920,1001,1001,1002,13485,1152,1064,1063,1020,1008,2017-05-28 00:00:00,2017-05-22 22:26:34,6,,XL,0,0,XL,2017-05-23 16:34:44,,,0,0,13485,,13485,,2017-05-28 23:59:00
17066011930,1001,1001,1004,13485,1152,1064,1063,1020,1008,2017-05-28 00:00:00,2017-05-22 22:26:39,3, ,XL,0,0,XL,2017-05-23 16:34:33,,,0,0,13485,,13485,,2017-05-28 23:59:00
17066011970,1001,1001,1003,13318,1146,1058,1057,1020,1008,2017-05-27 00:00:00,2017-05-22 22:26:56,4,,S,0,0,S,2017-05-23 20:10:49,,,0,0,13318,,13318,,2017-05-28 23:59:00
17066012680,1001,1001,1004,1813,1147,1059,1058,1020,1008,2017-05-28 00:00:00,2017-05-22 22:30:39,4, ,XL,0,0,XL,2017-05-25 13:52:03,,,0,0,1813,,1813,,2017-05-28 23:59:00
17066013410,1001,1001,1003,12095,1468,1001,1000,1020,1008,2017-05-28 00:00:00,2017-05-22 22:40:57,6, ,S,0,0,S,2017-05-25 19:04:54,,,0,0,12095,,12095,,2017-05-28 23:59:00
17066013420,1001,1001,1004,12951,1148,1060,1059,1020,1008,2017-05-27 00:00:00,2017-05-22 22:40:59,2,,XL,0,0,XL,2017-05-23 20:29:06,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066013440,1001,1001,1002,13485,1152,1064,1063,1020,1008,2017-05-28 00:00:00,2017-05-22 22:41:03,2, ,S,0,0,S,2017-05-23 16:34:41,,,0,0,13485,,13485,,2017-05-28 23:59:00
17066013140,1001,1001,1004,1813,1147,1059,1058,1020,1008,2017-05-28 00:00:00,2017-05-22 22:42:46,1,,XL,0,0,XL,2017-05-25 13:52:05,,,0,0,1813,,1813,,2017-05-28 23:59:00
17066013370,1001,1001,1001,12951,1148,1060,1059,1020,1008,2017-05-27 00:00:00,2017-05-22 22:42:59,9,,XL,0,0,XL,2017-05-23 20:29:03,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066013480,1001,1001,1004,12951,1148,1060,1059,1020,1008,2017-05-27 00:00:00,2017-05-22 22:51:58,4, ,XL,0,0,XL,2017-05-23 20:29:04,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066013490,1001,1001,1002,1355,1151,1063,1062,1020,1008,2017-05-27 00:00:00,2017-05-22 22:51:59,5,,XL,0,0,XL,2017-05-23 17:54:39,,,0,0,1355,,1355,,2017-05-28 23:59:00
17066013500,1001,1001,1003,1355,1151,1063,1062,1020,1008,2017-05-27 00:00:00,2017-05-22 22:51:59,5, ,XL,0,0,XL,2017-05-23 17:54:43,,,0,0,1355,,1355,,2017-05-28 23:59:00
17066013510,1001,1001,1003,13737,1155,1067,1066,1020,1008,2017-05-27 00:00:00,2017-05-22 22:52:00,5, ,S,0,0,S,2017-05-24 18:49:08,,,0,0,13737,,13737,,2017-05-28 23:59:00
17066013520,1001,1001,1001,13862,1358,1166,1165,1020,1008,2017-05-28 00:00:00,2017-05-22 22:52:02,7,,S,0,0,S,2017-05-25 19:20:03,,,0,0,13862,,13862,,2017-05-28 23:59:00
17066013580,1001,1001,1003,1355,1151,1063,1062,1020,1008,2017-05-27 00:00:00,2017-05-22 23:16:16,7,,XL,0,0,XL,2017-05-23 17:54:42,,,0,0,1355,,1355,,2017-05-28 23:59:00
17066013590,1001,1001,1002,1355,1151,1063,1062,1020,1008,2017-05-27 00:00:00,2017-05-22 23:16:17,9,,XL,0,0,XL,2017-05-23 17:54:40,,,0,0,1355,,1355,,2017-05-28 23:59:00
17066013600,1001,1001,1004,1357,1424,1342,1062,1020,1008,2017-05-30 00:00:00,2017-05-22 23:16:19,4,,M,0,0,M,2017-05-23 17:55:38,,,0,0,1357,,1357,,2017-05-28 23:59:00
17066013690,1001,1001,1002,12685,1147,1059,1058,1020,1008,2017-05-28 00:00:00,2017-05-22 23:16:34,3,,XL,0,0,XL,2017-05-25 19:05:25,,,0,0,12685,,12685,,2017-05-28 23:59:00
17066013710,1001,1001,1001,13705,1359,1167,1166,1020,1008,2017-05-30 00:00:00,2017-05-22 23:16:37,1,,XL,0,0,XL,2017-05-25 13:52:28,,,0,0,13705,,13705,,2017-05-28 23:59:00
17066013810,1001,1001,1001,3174,1156,1068,1067,1020,1008,2017-05-28 00:00:00,2017-05-22 23:28:39,5,,S,0,0,S,2017-05-23 20:04:58,,,0,0,3174,,3174,,2017-05-28 23:59:00
17066013960,1001,1001,1003,14499,1149,1061,1059,1020,1008,2017-05-30 00:00:00,2017-05-22 23:41:06,5,,XL,0,0,XL,2017-05-23 20:24:02,,,0,0,14499,,14499,,2017-05-28 23:59:00
17066014010,1001,1001,1003,14079,1156,1068,1067,1020,1008,2017-05-28 00:00:00,2017-05-22 23:52:56,7,,S,0,0,S,2017-05-24 20:30:34,,,0,0,14079,,14079,,2017-05-28 23:59:00
17066014250,1001,1001,1002,13313,1148,1060,1059,1020,1008,2017-05-28 00:00:00,2017-05-23 07:06:07,5, ,XL,0,0,XL,2017-05-24 14:25:01,,,0,0,13313,,13313,,2017-05-28 23:59:00
17066014260,1001,1001,1004,13313,1148,1060,1059,1020,1008,2017-05-28 00:00:00,2017-05-23 07:06:08,9,,XL,0,0,XL,2017-05-24 14:24:49,,,0,0,13313,,13313,,2017-05-28 23:59:00
17066014380,1001,1001,1003,9337,1155,1067,1066,1020,1008,2017-05-28 00:00:00,2017-05-23 07:06:55,4, ,L,0,0,L,2017-05-23 21:17:50,,,0,0,9337,,9337,,2017-05-28 23:59:00
17066015000,1001,1001,1002,13219,1358,1166,1165,1020,1008,2017-05-29 00:00:00,2017-05-23 07:18:28,1, ,S,0,0,S,2017-05-25 19:05:13,,,0,0,13219,,13219,,2017-05-28 23:59:00
17066015140,1001,1001,1002,1193,1152,1064,1063,1020,1008,2017-05-29 00:00:00,2017-05-23 07:18:53,7,,S,0,0,S,2017-05-23 16:34:46,,,0,0,1193,,1193,,2017-05-28 23:59:00
17066015150,1001,1001,1004,12951,1148,1060,1059,1020,1008,2017-05-28 00:00:00,2017-05-23 07:18:54,5, ,L,0,0,L,2017-05-23 20:29:59,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066015220,1001,1001,1003,1193,1152,1064,1063,1020,1008,2017-05-29 00:00:00,2017-05-23 07:19:11,2, ,XL,0,0,XL,2017-05-23 16:34:50,,,0,0,1193,,1193,,2017-05-28 23:59:00
17066015230,1001,1001,1001,1193,1152,1064,1063,1020,1008,2017-05-29 00:00:00,2017-05-23 07:19:13,7,,XL,0,0,XL,2017-05-23 16:34:49,,,0,0,1193,,1193,,2017-05-28 23:59:00
17066015270,1001,1001,1001,1193,1152,1064,1063,1020,1008,2017-05-29 00:00:00,2017-05-23 07:19:21,8, ,XL,0,0,XL,2017-05-23 16:34:52,,,0,0,1193,,1193,,2017-05-28 23:59:00
17066015590,1001,1001,1001,1356,1151,1063,1062,1020,1008,2017-05-28 00:00:00,2017-05-23 07:20:22,1, ,L,0,0,L,2017-05-25 19:44:55,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066015600,1001,1001,1003,1356,1151,1063,1062,1020,1008,2017-05-28 00:00:00,2017-05-23 07:20:24,2,,L,0,0,L,2017-05-24 20:17:13,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066015790,1001,1001,1003,12981,1253,1261,1260,1020,1008,2017-05-31 00:00:00,2017-05-23 07:20:59,5,,S,0,0,S,2017-05-24 14:17:46,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066015860,1001,1001,1001,1356,1151,1063,1062,1020,1008,2017-05-28 00:00:00,2017-05-23 07:21:15,8, ,L,0,0,L,2017-05-25 19:44:56,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066014430,1001,1001,1004,12530,1359,1167,1166,1020,1008,2017-05-31 00:00:00,2017-05-23 07:21:32,1,,S,0,0,S,2017-05-25 19:14:18,,,0,0,12530,,12530,,2017-05-28 23:59:00
17066014440,1001,1001,1004,12530,1359,1167,1166,1020,1008,2017-05-31 00:00:00,2017-05-23 07:21:35,6, ,S,0,0,S,2017-05-25 19:14:18,,,0,0,12530,,12530,,2017-05-28 23:59:00
17066014460,1001,1001,1004,1490,1426,1344,1343,1020,1008,2017-05-29 00:00:00,2017-05-23 07:21:39,5,,XL,0,0,XL,2017-05-23 16:39:08,,,0,0,1490,,1490,,2017-05-28 23:59:00
17066014700,1001,1001,1003,1490,1426,1344,1343,1020,1008,2017-05-29 00:00:00,2017-05-23 07:22:28,7,,XL,0,0,XL,2017-05-23 16:39:18,,,0,0,1490,,1490,,2017-05-28 23:59:00
17066014710,1001,1001,1004,1490,1426,1344,1343,1020,1008,2017-05-29 00:00:00,2017-05-23 07:22:30,8, ,XL,0,0,XL,2017-05-23 16:39:16,,,0,0,1490,,1490,,2017-05-28 23:59:00
17066014720,1001,1001,1001,12951,1148,1060,1059,1020,1008,2017-05-28 00:00:00,2017-05-23 07:22:31,7, ,XL,0,0,XL,2017-05-23 20:29:05,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066014730,1001,1001,1004,12951,1148,1060,1059,1020,1008,2017-05-28 00:00:00,2017-05-23 07:22:33,5, ,XL,0,0,XL,2017-05-23 20:23:45,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066014740,1001,1001,1001,12951,1148,1060,1059,1020,1008,2017-05-28 00:00:00,2017-05-23 07:22:36,4, ,XL,0,0,XL,2017-05-23 20:23:42,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066014750,1001,1001,1001,12951,1148,1060,1059,1020,1008,2017-05-28 00:00:00,2017-05-23 07:22:38,3,,XL,0,0,XL,2017-05-23 20:23:46,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066014760,1001,1001,1004,12981,1253,1261,1260,1020,1008,2017-05-31 00:00:00,2017-05-23 07:22:39,4, ,L,0,0,L,2017-05-24 14:17:54,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066014770,1001,1001,1002,12981,1253,1261,1260,1020,1008,2017-05-31 00:00:00,2017-05-23 07:22:41,8, ,L,0,0,L,2017-05-24 14:17:59,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066014780,1001,1001,1004,12981,1253,1261,1260,1020,1008,2017-05-31 00:00:00,2017-05-23 07:22:43,7, ,L,0,0,L,2017-05-24 14:17:53,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066014790,1001,1001,1002,12981,1253,1261,1260,1020,1008,2017-05-31 00:00:00,2017-05-23 07:22:45,4, ,L,0,0,L,2017-05-24 14:17:42,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066014870,1001,1001,1002,2514,1155,1067,1066,1020,1008,2017-05-28 00:00:00,2017-05-23 07:23:04,7, ,S,0,0,S,2017-05-24 18:49:22,,,0,0,2514,,2514,,2017-05-28 23:59:00
17066015930,1001,1001,1003,1376,1146,1058,1057,1020,1008,2017-05-28 00:00:00,2017-05-23 09:07:34,7,,L,0,0,L,2017-05-23 20:00:36,,,0,0,1376,,1376,,2017-05-28 23:59:00
17066016070,1001,1001,1002,8821,1155,1067,1066,1020,1008,2017-05-28 00:00:00,2017-05-23 09:48:16,6,,S,0,0,S,2017-05-23 21:17:33,,,0,0,8821,,8821,,2017-05-28 23:59:00
17066016080,1001,1001,1003,8821,1155,1067,1066,1020,1008,2017-05-28 00:00:00,2017-05-23 09:48:18,5,,S,0,0,S,2017-05-23 21:19:54,,,0,0,8821,,8821,,2017-05-28 23:59:00
17066017470,1001,1001,1001,13705,1359,1167,1166,1020,1008,2017-05-31 00:00:00,2017-05-23 10:00:36,7,,XL,0,0,XL,2017-05-25 13:52:27,,,0,0,13705,,13705,,2017-05-28 23:59:00
17066017500,1001,1001,1002,13705,1359,1167,1166,1020,1008,2017-05-31 00:00:00,2017-05-23 10:00:43,2, ,XL,0,0,XL,2017-05-25 13:52:26,,,0,0,13705,,13705,,2017-05-28 23:59:00
17066017510,1001,1001,1003,13705,1359,1167,1166,1020,1008,2017-05-31 00:00:00,2017-05-23 10:00:46,5, ,XL,0,0,XL,2017-05-25 13:52:31,,,0,0,13705,,13705,,2017-05-28 23:59:00
17066017520,1001,1001,1004,13705,1359,1167,1166,1020,1008,2017-05-31 00:00:00,2017-05-23 10:00:48,3, ,XL,0,0,XL,2017-05-25 13:52:30,,,0,0,13705,,13705,,2017-05-28 23:59:00
17066017530,1001,1001,1002,13705,1359,1167,1166,1020,1008,2017-05-31 00:00:00,2017-05-23 10:00:51,5, ,XL,0,0,XL,2017-05-25 13:52:29,,,0,0,13705,,13705,,2017-05-28 23:59:00
17066017540,1001,1001,1002,13705,1359,1167,1166,1020,1008,2017-05-31 00:00:00,2017-05-23 10:00:55,3,,XL,0,0,XL,2017-05-25 13:52:32,,,0,0,13705,,13705,,2017-05-28 23:59:00
17066017940,1001,1001,1002,2516,1155,1067,1066,1020,1008,2017-05-28 00:00:00,2017-05-23 10:11:24,1,,L,0,0,L,2017-05-24 21:09:07,,,0,0,2516,,2516,,2017-05-28 23:59:00
17066017950,1001,1001,1004,1183,1155,1067,1066,1020,1008,2017-05-28 00:00:00,2017-05-23 10:11:27,7,,S,0,0,S,2017-05-24 18:49:26,,,0,0,1183,,1183,,2017-05-28 23:59:00
17066018030,1001,1001,1002,1183,1155,1067,1066,1020,1008,2017-05-28 00:00:00,2017-05-23 10:48:48,9,,S,0,0,S,2017-05-24 18:49:28,,,0,0,1183,,1183,,2017-05-28 23:59:00
